call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming,phone_valid,signal_valid,call_hour,day_of_week,call_month,customer_segment,signal_quality
45224406-0261-48b4-b1eb-c738ac19fc65,CU000004,90251442960,TW0001,Voice,4645.0,4020.05,-74.0,2024-04-04 14:42:00,True,883.56,4G,True,90251442960,True,14,Thursday,April,High,Good
58e93ccd-fbc4-459c-b3bd-ccbb8b52f49b,CU001391,80599640970,TW0031,Voice,853.0,4993.78,-57.0,2024-05-25 01:07:43,True,329.71,4G,False,80599640970,True,1,Saturday,May,Low,Good
54273b74-c17c-4a9b-85d1-7548fec0e668,CU000651,90342912910,INVALID_TW9540,Voice,1672.0,3901.25,-83.0,2024-03-10 23:45:58,True,10.67,4G,True,90342912910,True,23,Sunday,March,Low,Fair
13135bad-561c-4fbe-a2e5-44b4c5c239f5,CU000297,70515065160,UNKNOWN,Data,670.0,722.29,-107.0,2024-03-22 18:23:45,False,313.04,5G,True,70515065160,True,18,Friday,March,Low,Poor
dbfacf13-ecad-4442-9a3d-bbf66adc7738,CU000033,81624724210,TW0115,Sms,3573.0,2331.21,-55.0,2024-04-24 11:06:07,True,876.56,3G,True,81624724210,True,11,Wednesday,April,High,Good
d68439c4-002f-480a-bcc7-48e00a2ecba4,CU000468,90238892930,TW0051,Data,3756.0,3093.91,-95.0,2024-06-26 16:56:51,False,803.46,5G,True,90238892930,True,16,Wednesday,June,High,Poor
391cbaf5-c402-41f8-b6a8-3965ff7c2657,CU000728,81612085540,TW0116,Voice,453.0,0.0,-95.0,2024-06-05 06:17:59,True,306.88,4G,True,81612085540,True,6,Wednesday,June,Low,Poor
ec7b87ad-b016-486f-986a-83f6d2d6b4f6,CU000641,90377331280,TW0086,Voice,695.0,2283.54,-80.0,2024-04-21 17:27:48,False,161.52,2G,False,90377331280,True,17,Sunday,April,Low,Fair
55952d97-1cdf-4a42-8cb7-8cca2fc44368,CU000594,80699225020,TW0101,Data,27.0,660.95,-44.0,2024-05-29 19:49:43,False,310.29,4G,False,80699225020,True,19,Wednesday,May,Low,Excellent
adbabe0f-5e26-40e5-89ce-676937e7cddd,CU000209,70562504680,TW0012,Sms,5119.0,2138.67,-95.0,2024-01-21 14:07:44,True,402.46,4G,False,70562504680,True,14,Sunday,January,Medium,Poor
e540090e-1a36-4141-8c85-b3b28b037211,CU000617,90552870550,TW0111,Data,2881.0,4334.92,-35.0,2024-02-04 12:33:58,False,802.68,3G,True,90552870550,True,12,Sunday,February,High,Excellent
ba7ce534-bc91-4420-992d-2ba5d655621c,CU000887,90389568520,TW0041,Data,1445.0,81.77,-110.0,2024-06-13 18:18:52,True,604.77,5G,True,90389568520,True,18,Thursday,June,Medium,Poor
16e7dfd0-2bd5-40b9-b924-cc1b295b05f4,CU000385,80640985200,TW0072,Voice,2374.0,571.64,-78.0,2024-04-03 08:04:58,True,899.69,2G,False,80640985200,True,8,Wednesday,April,High,Fair
f2a859c7-b6f0-4fb4-bf65-d52d9e4b07c6,CU001209,70586134300,TW0099,Voice,0.0,0.0,-49.0,2024-02-18 21:42:23,False,939.58,3G,False,70586134300,True,21,Sunday,February,High,Excellent
c9d097bf-9ec2-4fa7-a8dd-a30469fc18f5,CU000075,90931621450,TW0030,Data,722.0,213.07,-49.0,2024-02-16 06:08:39,False,577.53,4G,False,90931621450,True,6,Friday,February,Medium,Excellent
ecc5d62a-6f60-47e2-97c1-30f4eac4cde7,CU001029,70826949810,TW0147,Voice,0.0,3238.77,-75.0,2024-02-16 07:46:17,True,451.83,3G,True,70826949810,True,7,Friday,February,Medium,Good
44564201-14ac-481e-8019-e8d1f007cfd6,CU000975,81688538270,TW0006,Data,1396.0,306.15,-111.0,2024-04-26 15:31:01,False,839.35,3G,True,81688538270,True,15,Friday,April,High,Poor
77c461e3-ae65-4df7-9891-85e82a59ae21,CU000277,90321255050,TW0134,Sms,1955.0,842.12,-101.0,2024-03-02 01:03:50,False,252.03,3G,False,90321255050,True,1,Saturday,March,Low,Poor
255d1256-4938-40dd-9c68-6b189cb2c377,CU000459,81558313360,TW0065,Sms,3149.0,3633.89,-80.0,2024-04-06 05:57:27,True,932.21,3G,True,81558313360,True,5,Saturday,April,High,Fair
ebbaedab-cd13-4a47-9aaa-ba9c2732c275,CU000484,90615067890,TW0057,Voice,3102.0,4429.38,-93.0,2024-02-16 16:13:19,True,671.46,2G,False,90615067890,True,16,Friday,February,High,Poor
64e3fde6-02a3-43b2-8f3e-243f1357c354,CU001425,70556635820,TW0130,Voice,6495.0,417.04,-30.0,2024-02-06 07:22:51,False,370.5,3G,True,70556635820,True,7,Tuesday,February,Medium,Excellent
981df756-addf-4a25-ae58-ed2d397cdfb8,CU000452,08034997590,TW0008,Voice,6294.0,2736.12,-43.0,2024-02-15 23:38:19,True,273.37,4G,False,08034997590,True,23,Thursday,February,Low,Excellent
dd88bca6-bade-4729-9bcf-a478e8295c9b,CU001002,70433713550,TW0119,Data,4605.0,3960.67,-88.0,2024-05-16 07:31:34,False,92.37,4G,False,70433713550,True,7,Thursday,May,Low,Fair
39d48c83-1ba3-4289-9e37-111564d6c6a0,CU000234,80351985300,UNKNOWN,Voice,3441.0,4690.13,-42.0,2024-04-06 19:41:05,False,908.27,3G,False,80351985300,True,19,Saturday,April,High,Excellent
e24d4c83-5933-4c40-b56a-8a8e084ecdf2,CU001292,80328834070,TW0045,Voice,322.0,1984.05,-49.0,2024-06-27 17:34:26,False,922.37,3G,True,80328834070,True,17,Thursday,June,High,Excellent
adaf91fd-634a-4b47-b9b4-4e21bf2b860a,CU000202,80334171050,TW0110,Data,5119.0,1660.12,-110.0,2024-01-23 18:15:09,False,369.1,3G,True,80334171050,True,18,Tuesday,January,Medium,Poor
375f2b09-c205-4684-b741-2ab76d2a60d4,CU000392,81599288520,TW0129,Sms,5410.0,3484.07,-89.0,2024-01-04 19:04:52,False,661.36,5G,False,81599288520,True,19,Thursday,January,Medium,Fair
e63a95d5-8ce2-4381-87cc-22120da3adb3,CU000695,70892109200,TW0029,Data,6133.0,4144.49,-88.0,2024-04-15 13:37:01,True,527.05,2G,True,70892109200,True,13,Monday,April,Medium,Fair
e8cb08ad-c0d5-4b6f-a5fb-c477f0082a83,CU000027,80984093120,TW0042,Voice,4128.0,2656.81,-36.0,2024-02-18 11:13:35,False,100.84,3G,True,80984093120,True,11,Sunday,February,Low,Excellent
85fee006-3b1f-4258-b272-c937d0bf06f7,CU000297,90214613120,TW0070,Data,3448.0,166.28,-36.0,2024-06-08 04:54:47,False,39.22,4G,True,90214613120,True,4,Saturday,June,Low,Excellent
055e7c47-8f50-4467-b268-1ae67bea9aa2,CU001228,81573242610,TW0013,Voice,4216.0,2410.76,0.0,2024-06-12 21:52:15,False,971.71,2G,True,81573242610,False,21,Wednesday,June,High,Excellent
26156f42-4677-417c-bc1a-420289870967,CU000633,70552567340,TW0149,Voice,2125.0,415.85,-35.0,2024-03-14 23:50:52,True,223.49,2G,False,70552567340,True,23,Thursday,March,Low,Excellent
cc70c3a5-979f-4ec7-86b3-2dd95cc44988,CU001117,90633063750,TW0081,Voice,1974.0,2998.59,-116.0,2024-01-27 16:08:11,False,932.35,3G,False,90633063750,True,16,Saturday,January,High,Poor
6ecc58fa-c2d5-479e-97ab-3f9accaea955,CU001307,81668917270,TW0104,Sms,1017.0,1190.49,-117.0,2024-05-18 07:45:06,True,604.67,4G,False,81668917270,True,7,Saturday,May,Medium,Poor
54143645-1bb5-44e9-b5a8-45776688e947,CU000804,81834093460,TW0039,Data,5990.0,1459.81,-106.0,2024-06-10 21:24:58,False,785.49,4G,False,81834093460,True,21,Monday,June,High,Poor
fb3fa097-4ff6-4002-97e2-11f4c1bf0c86,CU000887,80617618360,TW0110,Data,5550.0,4847.71,-100.0,2024-05-01 09:51:20,False,379.05,4G,True,80617618360,True,9,Wednesday,May,Medium,Poor
e2f24fbf-59cf-4f14-aa1b-6aa73419fbad,CU001254,90516220920,UNKNOWN,Sms,2773.0,78132.0,-58.0,2024-02-01 13:24:28,True,270.92,5G,False,90516220920,True,13,Thursday,February,Low,Good
5f484016-e0a3-46e9-9e5f-6f5b57f642d9,CU001460,81877923830,TW0009,Data,0.0,426.91,-80.0,2024-03-05 07:35:28,False,942.31,4G,False,81877923830,True,7,Tuesday,March,High,Fair
e2897e05-c805-45ad-b417-97a9769f58f4,CU000699,81755128790,TW0002,Data,2833.0,3185.5,-77.0,2024-06-09 09:41:12,False,430.17,5G,False,81755128790,True,9,Sunday,June,Medium,Fair
b5ede618-7971-4613-8038-6cc642fd3e4d,CU001196,80930515090,TW0061,Voice,4699.0,4895.74,-30.0,2024-06-04 17:56:09,True,655.98,3G,True,80930515090,True,17,Tuesday,June,Medium,Excellent
41d27b43-b431-4d65-aa91-648f96dedcbe,CU000412,77366644000,TW0051,Data,6503.0,2670.46,-92.0,2024-02-18 08:26:58,False,790.66,3G,False,77366644000,True,8,Sunday,February,High,Poor
93dbdd78-af59-473e-b5c3-032259d3aa5e,CU001254,80660913910,TW0084,Sms,3380.0,0.0,-75.0,2024-06-25 23:34:06,True,343.99,2G,False,80660913910,True,23,Tuesday,June,Medium,Good
347db999-9c91-4adf-81c9-b0079d9d0c6a,CU000303,90238892930,TW0136,Voice,4505.0,3500.44,-60.0,2024-01-14 21:01:11,False,679.42,3G,False,90238892930,True,21,Sunday,January,High,Good
398e0469-c5fc-44c0-b526-5928fd62cc0a,CU001322,70471678790,TW0108,Sms,5336.0,2783.88,-110.0,2024-04-13 04:54:23,False,421.98,3G,True,70471678790,True,4,Saturday,April,Medium,Poor
322f45c3-76a0-4dac-9076-540ffbd7d334,CU000563,80857472000,INVALID_TW9391,Sms,1246.0,4606.06,-57.0,2024-03-14 17:01:41,True,266.58,5G,False,80857472000,True,17,Thursday,March,Low,Good
432e63af-06e7-4cfc-b454-4b14645e23b2,CU001307,90950912950,TW0010,Sms,0.0,4064.35,-63.0,2024-01-27 23:32:18,False,583.49,3G,False,90950912950,True,23,Saturday,January,Medium,Good
06d4a139-d451-458d-967f-456b0ad2113c,CU001427,70871715940,TW0044,Data,6339.0,3439.42,-66.0,2024-01-08 18:42:15,False,163.72,3G,True,70871715940,True,18,Monday,January,Low,Good
16f26613-3159-411f-b1a2-18ba2d748d1e,CU000461,81638213060,UNKNOWN,Sms,2969.0,1554.0,-46.0,2024-06-26 21:32:42,False,78.16,3G,False,81638213060,True,21,Wednesday,June,Low,Excellent
05dce46c-362d-4513-99b4-fb969ec68369,CU001045,90576044550,TW0030,Data,719.0,2703.41,-75.0,2024-03-02 15:09:04,True,430.85,4G,False,90576044550,True,15,Saturday,March,Medium,Good
5871db70-e052-44ce-af85-e850c780fa5d,CU001210,80386618180,TW0019,Voice,2285.0,4502.92,-106.0,2024-05-09 04:10:57,True,412.7,4G,True,80386618180,True,4,Thursday,May,Medium,Poor
7031aed4-2b61-4f87-9daf-d23b7f679ace,CU000391,80653659080,TW0043,Data,5350.0,2091.22,-61.0,2024-04-08 15:09:51,False,170.31,4G,False,80653659080,True,15,Monday,April,Low,Good
53647aeb-a446-47f8-998a-45eb581e1b57,CU000449,81319320350,TW0089,Sms,6322.0,1799.23,-115.0,2024-01-08 16:59:27,False,218.01,2G,True,81319320350,True,16,Monday,January,Low,Poor
bcc2148a-788a-493b-8e13-351f73568745,INVALID_CU960974,81716539060,TW0134,Voice,700.0,2949.76,-33.0,2024-03-05 07:33:42,True,322.22,4G,False,81716539060,True,7,Tuesday,March,Low,Excellent
9e7bd622-b984-4f55-8a17-83ebd33b0f71,CU000787,70562413570,TW0030,Data,1574.0,3612.42,-75.0,2024-04-23 02:21:04,True,940.52,5G,False,70562413570,True,2,Tuesday,April,High,Good
d05bf202-ab00-40d7-9cd6-ba9808929ec6,CU001079,70152879780,UNKNOWN,Voice,522.0,4189.09,-87.0,2024-03-31 17:38:45,False,309.82,3G,False,70152879780,True,17,Sunday,March,Low,Fair
53afdd3a-fbf8-4fb1-8da3-59b8390a1ae3,CU000129,90348439950,TW0070,Data,0.0,3098.86,-76.0,2024-02-21 10:35:41,True,818.94,5G,True,90348439950,True,10,Wednesday,February,High,Fair
79e5edd9-60ad-40fa-88b6-af38cd2d9a92,CU000911,90681478190,UNKNOWN,Sms,2954.0,4238.81,-53.0,2024-02-18 23:04:08,True,881.24,3G,True,90681478190,True,23,Sunday,February,High,Good
41e7839e-afc3-41fe-a0c7-2d46cdef47de,CU000641,90347401680,TW0027,Voice,0.0,4191.95,-75.0,2024-03-17 14:52:30,True,623.87,2G,True,90347401680,True,14,Sunday,March,Medium,Good
8932b267-d1a2-4520-a33c-c379f55da061,CU000758,80975595000,TW0036,Voice,0.0,96906.0,-31.0,2024-04-25 07:50:19,False,643.59,5G,False,80975595000,True,7,Thursday,April,Medium,Excellent
6f28bd3a-bb3e-423a-8e64-31e56be33827,CU000798,70454038750,TW0121,Sms,1711.0,3474.51,-105.0,2024-05-04 01:25:47,True,949.65,5G,True,70454038750,True,1,Saturday,May,High,Poor
d963e625-1f0c-40c4-b796-3ab1e5410cf1,CU001355,81390718890,TW0064,Data,3170.0,4902.6,-62.0,2024-02-19 08:20:26,True,312.3,3G,True,81390718890,True,8,Monday,February,Low,Good
f01df346-a0bc-404e-b568-4a557e1e24de,CU000766,70445114370,TW0029,Voice,0.0,2500.38,-90.0,2024-06-18 21:59:42,False,974.83,2G,False,70445114370,True,21,Tuesday,June,High,Fair
d6f244dc-67d5-4f63-85ac-d02bd7e69b1b,CU000094,80323802450,TW0136,Voice,890.0,3120.27,-107.0,2024-05-04 14:44:06,False,358.95,3G,False,80323802450,True,14,Saturday,May,Medium,Poor
f8a32065-4e5a-4935-905b-142106ccf521,CU000419,70298664990,INVALID_TW9649,Sms,3486.0,4997.49,-116.0,2024-03-18 16:06:41,False,563.0,2G,True,70298664990,True,16,Monday,March,Medium,Poor
f809bbdc-ad13-4100-ab3a-04f9e49e2eb6,CU000862,81781770590,TW0122,Sms,6537.0,0.0,-106.0,2024-05-28 12:31:06,True,64.11,4G,False,81781770590,True,12,Tuesday,May,Low,Poor
4adbf5c8-ac04-48a9-b5f3-10d8501b5b16,CU000112,90534746480,TW0149,Data,1323.0,4553.94,-103.0,2024-04-25 20:01:38,True,754.6,5G,False,90534746480,True,20,Thursday,April,High,Poor
bd8f6f93-4f9c-44ce-9a98-c458cc5f57e6,CU001163,80294822320,TW0053,Sms,4539.0,722.63,-67.0,2024-01-24 00:26:06,True,736.38,4G,False,80294822320,True,0,Wednesday,January,High,Good
b3f9cc83-cabf-40f5-80e8-a811a3b4c0d7,CU001267,90297418580,TW0028,Sms,6849.0,2420.2,-32.0,2024-04-03 17:51:06,True,687.4,4G,True,90297418580,True,17,Wednesday,April,High,Excellent
4a9ddc91-a375-46be-9bda-e7d7d42571c3,CU000158,90258268960,TW0145,Data,5932.0,0.0,-75.0,2024-02-10 23:04:46,True,527.46,3G,False,90258268960,True,23,Saturday,February,Medium,Good
1e3ba4a4-3b36-4f47-9709-e1bb34f1a5a6,CU001161,81396148530,TW0090,Data,5757.0,2454.49,-40.0,2024-04-29 14:28:13,True,86.98,3G,False,81396148530,True,14,Monday,April,Low,Excellent
f295d7ce-6785-4db2-a548-ca1abac2b290,CU000077,80377360550,TW0069,Data,3749.0,3708.82,-102.0,2024-05-04 12:16:07,False,79.62,2G,False,80377360550,True,12,Saturday,May,Low,Poor
4af621c7-57bc-4ae2-9552-8f2fa01f5bb0,CU000560,80617736000,TW0138,Sms,2589.0,3280.29,-73.0,2024-01-05 05:06:19,False,570.1,4G,False,80617736000,True,5,Friday,January,Medium,Good
c4e9ab6a-8017-4284-8187-9d577e2248b0,CU000401,70496707530,TW0016,Data,2382.0,396.2,-66.0,2024-01-13 15:56:38,True,419.94,3G,True,70496707530,True,15,Saturday,January,Medium,Good
3bc5c6e0-b91f-4f05-a878-7760e3cbaadc,CU001113,90243133550,TW0025,Sms,532.0,2614.43,-52.0,2024-06-05 21:52:58,False,692.01,4G,False,90243133550,True,21,Wednesday,June,High,Good
e152428c-c7f3-4934-8b05-47fc3a2c4b5d,CU000981,90598221390,TW0119,Voice,738.0,868.44,-66.0,2024-05-04 07:57:38,True,253.95,4G,True,90598221390,True,7,Saturday,May,Low,Good
56d25ef8-08df-4e6b-b62c-3f5dd37e2203,CU001464,70271971680,TW0134,Data,5963.0,3171.83,-97.0,2024-04-29 20:37:52,False,229.17,4G,False,70271971680,True,20,Monday,April,Low,Poor
9727c640-7f43-4aeb-ae33-10cd90307dc1,CU000869,81662286500,UNKNOWN,Sms,0.0,3285.26,-79.0,2024-04-10 09:04:04,False,715.14,3G,False,81662286500,True,9,Wednesday,April,High,Fair
5bf95c22-7df4-4f87-b721-35b6ab0d224d,CU000185,70877371350,TW0040,Voice,2746.0,3970.09,-61.0,2024-06-25 17:30:26,True,731.12,4G,True,70877371350,True,17,Tuesday,June,High,Good
b2e74158-9b7b-4b53-8c27-6e05bbb3e940,CU000517,90981549640,TW0007,Voice,5680.0,1903.31,-107.0,2024-05-08 17:06:06,True,167.48,2G,True,90981549640,True,17,Wednesday,May,Low,Poor
9bc38967-27ab-4416-af4e-db3dff2602a1,CU001033,90561262510,TW0059,Sms,4983.0,1339.64,-48.0,2024-06-29 15:02:52,True,346.35,3G,True,90561262510,True,15,Saturday,June,Medium,Excellent
9d9dd746-cc48-4424-b62d-2b67f843c2c6,CU000300,70527038400,TW0050,Sms,266.0,4495.57,-109.0,2024-04-19 23:40:27,False,194.76,2G,True,70527038400,True,23,Friday,April,Low,Poor
849753c3-9014-43b6-b898-a5a6de4d4929,INVALID_CU964969,90331120960,INVALID_TW9786,Voice,0.0,3430.07,-101.0,2024-01-03 21:20:28,False,361.82,4G,False,90331120960,True,21,Wednesday,January,Medium,Poor
65b1296a-2992-4c87-b487-bef644880263,CU001018,90246545340,TW0148,Data,3346.0,3519.73,-84.0,2024-03-27 23:35:59,True,586.44,4G,True,90246545340,True,23,Wednesday,March,Medium,Fair
b9e63fa8-8d7f-4de5-975c-744def59463c,CU001137,70127621870,TW0108,Voice,3651.0,2124.54,-113.0,2024-05-10 23:27:31,True,175.97,4G,True,70127621870,True,23,Friday,May,Low,Poor
69f1e52c-2307-43a0-be05-6668e78b4981,CU000427,81692033760,TW0096,Data,4575.0,1043.11,-32.0,2024-02-17 21:05:04,False,136.92,5G,True,81692033760,True,21,Saturday,February,Low,Excellent
f040d8c2-a4c1-495a-8333-4db439bcdff1,CU000884,90637224260,TW0091,Voice,2431.0,1137.17,-76.0,2024-03-16 17:11:29,True,339.02,3G,True,90637224260,True,17,Saturday,March,Medium,Fair
0611ae83-4171-4aa2-8a65-b2b32b0c061f,CU000318,90271298380,TW0038,Voice,6344.0,2370.75,-75.0,2024-06-29 03:21:08,False,766.01,4G,False,90271298380,True,3,Saturday,June,High,Good
54a271b7-ccac-4d99-92c0-776a811262bf,CU001184,70435095580,TW0061,Sms,323.0,4327.06,-74.0,2024-01-26 13:12:21,True,100.41,3G,True,70435095580,True,13,Friday,January,Low,Good
c4494781-7bee-463e-9843-a598bce13063,CU000921,81582784310,TW0092,Data,0.0,0.0,-70.0,2024-03-05 04:04:49,False,299.91,3G,False,81582784310,True,4,Tuesday,March,Low,Good
d9406b40-3c40-4dfa-9069-dff29ad828f9,CU000565,80330247250,TW0080,Sms,1130.0,1359.15,-65.0,2024-03-05 20:00:30,True,274.83,3G,True,80330247250,True,20,Tuesday,March,Low,Good
d2e448b3-6fc8-4f14-b13f-9857966eea44,CU001372,70587214620,TW0042,Data,4163.0,4918.34,-84.0,2024-03-23 01:54:17,True,897.29,2G,False,70587214620,True,1,Saturday,March,High,Fair
bf120989-e5ea-4321-856a-8ca8fd53e2be,CU001111,81864085920,TW0058,Voice,343.0,724.24,-32.0,2024-01-23 01:03:20,True,687.17,3G,False,81864085920,True,1,Tuesday,January,High,Excellent
f1c8fee3-eff5-4f49-a1c1-f79f9f03d4ac,CU001460,70862019490,TW0042,Voice,2450.0,928.86,-99.0,2024-03-17 06:19:30,True,653.75,4G,True,70862019490,True,6,Sunday,March,Medium,Poor
4ddecb87-21c4-4302-9eb7-60ba9c3276e6,CU001025,80875864610,TW0091,Data,4682.0,3670.67,-53.0,2024-05-24 17:21:13,False,123.67,2G,False,80875864610,True,17,Friday,May,Low,Good
f8d222eb-5734-4e31-a619-6c0829322731,CU000168,80681118020,TW0054,Sms,857.0,3847.87,-38.0,2024-04-25 00:09:50,False,218.49,2G,False,80681118020,True,0,Thursday,April,Low,Excellent
985ad36a-4b89-4ad8-ac2a-18f29ddb915d,CU000196,90947355320,UNKNOWN,Voice,-227.0,1417.16,-75.0,2024-05-19 07:55:59,True,57.26,5G,False,90947355320,True,7,Sunday,May,Low,Good
93417a6b-512b-45bb-8018-e1b15e01ba6e,CU000428,81665288350,TW0020,Data,3096.0,4380.27,-90.0,2024-06-06 22:59:57,True,15.12,4G,True,81665288350,True,22,Thursday,June,Low,Fair
edb1e432-500b-4c8a-a97a-eee671c3bc2a,CU000308,80996758820,TW0120,Data,4924.0,923.65,-75.0,2024-01-15 19:41:25,True,146.36,3G,True,80996758820,True,19,Monday,January,Low,Good
a07709af-d26c-4b94-b8a1-baf4c14eadcc,CU000077,90277222740,TW0018,Sms,-2253.0,2377.94,-54.0,2024-05-11 15:32:56,False,505.06,4G,False,90277222740,True,15,Saturday,May,Medium,Good
e2ad2a01-cf1b-4120-ad1f-ae5494a4aab8,CU000477,70878516270,TW0014,Voice,3927.0,2021.32,-119.0,2024-06-22 04:35:53,True,202.9,5G,True,70878516270,True,4,Saturday,June,Low,Poor
92f5db01-32e0-41d2-8fca-2990979be884,CU001402,90297418580,TW0148,Data,3024.0,441.05,-77.0,2024-05-03 01:59:34,False,306.08,5G,False,90297418580,True,1,Friday,May,Low,Fair
e6b02261-c37e-4cf6-8c24-f559953263d0,CU000633,70589992100,TW0060,Sms,4413.0,3973.11,-39.0,2024-03-16 17:37:52,True,586.13,3G,False,70589992100,True,17,Saturday,March,Medium,Excellent
f062b09f-a86c-4650-b9a2-25674139c45d,CU001079,77797432700,TW0073,Data,532.0,1776.73,-75.0,2024-03-26 00:48:55,False,50.79,4G,False,77797432700,True,0,Tuesday,March,Low,Good
012565fe-b6c3-4aa0-ad5c-9110a4584fa0,CU000104,80913568120,TW0122,Sms,3853.0,2369.83,-89.0,2024-02-04 19:08:32,False,524.77,5G,False,80913568120,True,19,Sunday,February,Medium,Fair
ad135cf6-c436-4580-bf5c-87f814d907f1,INVALID_CU966041,77575082600,TW0099,Data,0.0,1206.62,-75.0,2024-06-24 18:18:45,False,976.8,2G,True,77575082600,True,18,Monday,June,High,Good
fde6ed07-57cf-4f2d-b7b1-ff4fc1d0f3a9,CU001315,70439210180,TW0100,Voice,589.0,1162.14,-85.0,2024-02-11 12:47:13,True,296.49,2G,True,70439210180,True,12,Sunday,February,Low,Fair
08579ac7-5970-48ac-8ae1-72c12f907f6a,CU000203,81872424910,TW0141,Sms,3742.0,1285.22,-66.0,2024-03-24 04:30:02,True,624.91,4G,False,81872424910,True,4,Sunday,March,Medium,Good
97f7e414-5aaa-47a8-a314-7147727508e6,CU000752,90914044380,TW0126,Voice,4910.0,40.16,-99.0,2024-06-12 21:09:26,False,797.49,2G,False,90914044380,True,21,Wednesday,June,High,Poor
1dcf3313-7fa7-4af4-82c1-9d8de1e6cc2e,CU000136,70491294490,TW0060,Sms,3354.0,737.83,-69.0,2024-01-26 22:10:12,False,781.73,2G,False,70491294490,True,22,Friday,January,High,Good
587d7f14-2020-42a9-8b56-7385e935a2c3,CU001416,70283683720,TW0026,Data,4828.0,660.37,-73.0,2024-03-06 03:59:24,True,799.49,3G,True,70283683720,True,3,Wednesday,March,High,Good
26663eec-3864-4a4a-ba97-031119573933,CU001031,90622905460,TW0083,Data,203.0,1273.58,-104.0,2024-03-10 00:39:09,False,745.51,3G,False,90622905460,True,0,Sunday,March,High,Poor
5f017435-e651-4572-8e44-32536dcd9f25,CU000375,90343114950,TW0061,Data,1388.0,4198.78,-64.0,2024-04-22 15:03:07,False,810.13,4G,True,90343114950,True,15,Monday,April,High,Good
64970af2-b16d-417c-af58-9cd39c69103f,CU000767,81847859510,TW0041,Voice,2868.0,1320.47,-89.0,2024-01-01 09:49:48,False,103.59,3G,True,81847859510,True,9,Monday,January,Low,Fair
7818f051-5169-4d4b-9a17-bdced4928407,CU001431,70242191210,TW0013,Voice,3482.0,0.0,-47.0,2024-04-09 06:06:27,False,721.79,3G,False,70242191210,True,6,Tuesday,April,High,Excellent
4bbd5fef-7418-49bb-a6f1-97c2dce0833a,CU000639,90573965350,TW0094,Sms,4438.0,1498.77,-110.0,2024-05-05 22:16:49,True,587.24,3G,True,90573965350,True,22,Sunday,May,Medium,Poor
b761663a-751e-4111-b7ba-4b39a0dc6c64,CU001092,90359803410,UNKNOWN,Sms,3444.0,0.0,-38.0,2024-06-10 04:16:01,False,805.69,4G,False,90359803410,True,4,Monday,June,High,Excellent
9287220d-115a-47ec-b010-428985e8da97,CU000139,81381963310,TW0139,Sms,6717.0,2223.45,-32.0,2024-06-09 18:39:58,True,767.25,3G,True,81381963310,True,18,Sunday,June,High,Excellent
8718d953-335c-432f-b1f9-a65725b0ea64,CU000892,81540374590,TW0133,Data,2782.0,4079.32,-109.0,2024-03-25 19:58:46,False,374.27,5G,False,81540374590,True,19,Monday,March,Medium,Poor
fbebde8b-76d2-4c1b-bf08-3a04b906fa45,CU001423,81812594730,TW0013,Sms,6374.0,2623.91,-114.0,2024-05-21 15:31:26,False,696.05,3G,True,81812594730,True,15,Tuesday,May,High,Poor
7ae614f0-ae82-4995-8ce0-15b18ed0452d,CU000879,90314031030,TW0149,Data,2987.0,323.91,-45.0,2024-02-09 14:26:56,False,110.89,2G,True,90314031030,True,14,Friday,February,Low,Excellent
b512bfdb-6104-420f-babe-50192815262e,CU000709,81554902450,TW0083,Data,398.0,0.0,-85.0,2024-02-20 11:38:45,False,227.23,4G,False,81554902450,True,11,Tuesday,February,Low,Fair
29a10271-8470-440b-afe3-82f63da3ea92,CU000471,81749120740,TW0053,Data,4295.0,4163.26,-42.0,2024-06-10 00:20:39,False,66.89,4G,False,81749120740,True,0,Monday,June,Low,Excellent
3facb85c-93eb-433a-accf-f05ab46d2a4c,CU000375,90568316710,TW0035,Data,0.0,1198.32,-116.0,2024-03-12 19:06:38,True,620.53,3G,True,90568316710,True,19,Tuesday,March,Medium,Poor
71029fed-d57e-4507-85fa-b1227e76db8f,CU001234,80669974580,TW0117,Voice,1962.0,4648.93,-115.0,2024-01-30 03:47:31,False,21.35,4G,False,80669974580,True,3,Tuesday,January,Low,Poor
677f99ac-5c54-4b77-9782-eb73a5460e36,CU000042,80676475790,TW0115,Voice,5993.0,0.0,-66.0,2024-02-12 04:04:07,False,824.68,4G,True,80676475790,True,4,Monday,February,High,Good
ba97b168-de12-4aeb-9e34-3af3587e4519,CU000888,90379058010,TW0018,Sms,3868.0,3973.85,-46.0,2024-03-23 08:22:44,False,726.01,4G,True,90379058010,True,8,Saturday,March,High,Excellent
12a5b18a-f2aa-4354-9c57-4e1c6ea43174,CU000716,81381963310,TW0010,Sms,0.0,1818.29,-84.0,2024-05-25 15:46:39,False,270.28,5G,True,81381963310,True,15,Saturday,May,Low,Fair
bab47630-a365-4b7e-a916-a21ec1ec7e7a,CU001367,90660395260,TW0007,Sms,0.0,4265.5,-89.0,2024-02-27 20:45:57,True,480.87,4G,False,90660395260,True,20,Tuesday,February,Medium,Fair
